# Timestamp: 20260610100827
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem...............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 10:10:14,97,4003,0.20,709,0,-0.006,17.15,16.20,61.6,0.03,-0.03,17,20.99,-22,16.20,18.23,17.95,18.22,16.50,17.38,nan,nan,nan,-51.31,nan,17.00,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.770,0.326
20260610 10:10:15,98,4003,0.20,709,1,-0.004,17.15,16.20,61.6,0.03,-0.03,17,21.08,-22,16.20,18.24,17.96,18.22,16.50,17.38,nan,nan,nan,-51.12,nan,17.25,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260610 10:10:16,99,4003,0.20,713,1,0.004,17.15,16.23,61.6,0.03,-0.03,17,21.08,-22,16.20,18.25,17.96,18.22,16.50,17.38,nan,nan,nan,-51.12,nan,17.25,-0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.703,0.326
20260610 10:10:17,100,4003,0.20,713,11,0.005,17.15,16.20,61.6,0.03,-0.03,17,20.99,-22,16.20,18.25,17.96,18.23,16.50,17.12,nan,nan,nan,-51.31,nan,17.25,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260610 10:10:18,101,4003,0.02,709,0,-0.005,17.15,16.20,61.5,0.03,-0.03,17,20.99,-22,16.20,18.24,17.95,18.22,16.69,17.38,nan,nan,nan,-51.25,nan,17.00,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260610 10:10:19,102,4003,0.02,707,1,-0.001,17.15,16.20,61.5,0.03,-0.03,17,21.08,-22,16.20,18.24,17.96,18.22,16.56,17.38,nan,nan,nan,-51.25,nan,17.00,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260610 10:10:20,103,4003,0.20,709,1,0.003,17.15,16.20,61.5,0.03,-0.03,17,20.99,-40,16.20,18.26,17.97,18.23,16.50,17.38,nan,nan,nan,-51.31,nan,17.00,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:10:21,104,4003,0.20,707,1,-0.002,17.15,16.23,61.5,0.03,-0.03,17,20.99,-40,16.20,18.26,17.97,18.23,16.38,17.19,nan,nan,nan,-51.31,nan,17.00,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260610 10:10:22,105,4003,0.20,707,1,0.003,17.15,16.20,61.5,0.03,-0.03,17,20.99,-40,16.20,18.26,17.97,18.23,16.50,17.12,nan,nan,nan,-51.31,nan,17.25,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260610 10:10:23,106,4003,0.20,707,1,0.007,17.15,16.20,61.5,0.03,-0.03,17,20.99,-40,16.20,18.26,17.96,18.23,16.50,17.12,nan,nan,nan,-51.12,nan,17.31,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260610 10:10:24,107,4003,0.02,709,1,0.003,17.15,16.20,61.5,0.03,-0.03,17,20.99,-40,16.20,18.27,17.98,18.23,16.69,17.38,nan,nan,nan,-51.25,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260610 10:10:25,108,4003,0.20,707,0,0.011,17.15,16.23,61.5,0.03,-0.03,17,21.08,-39,16.20,18.28,17.98,18.24,16.31,17.38,nan,nan,nan,-51.31,nan,17.06,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:10:26,109,4003,0.20,707,1,0.002,17.15,16.20,61.5,0.03,-0.03,17,20.99,-39,16.20,18.27,17.98,18.24,16.69,17.38,nan,nan,nan,-51.25,nan,17.00,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,610.044,0.326
20260610 10:10:27,110,4003,0.20,709,1,0.002,17.15,16.20,61.5,0.03,-0.03,17,20.99,-39,16.20,18.27,17.97,18.23,16.56,17.38,nan,nan,nan,-51.31,nan,17.06,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,607.670,0.326
20260610 10:10:28,111,4003,0.20,707,1,0.010,17.15,16.23,61.5,0.03,-0.03,17,20.99,-39,16.20,18.28,17.97,18.23,16.56,17.12,nan,nan,nan,-51.31,nan,17.06,-0.368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,610.637,0.326
20260610 10:10:29,112,4003,0.20,709,1,0.010,17.17,16.20,61.5,0.03,-0.03,17,20.99,-39,16.20,18.29,17.98,18.24,16.31,17.12,nan,nan,nan,-51.25,nan,17.25,-0.373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,613.604,0.326
20260610 10:10:30,113,4003,0.20,707,1,0.010,17.15,16.23,61.5,0.03,-0.03,17,20.99,-28,16.20,18.28,17.98,18.23,16.31,17.12,nan,nan,nan,-51.25,nan,17.06,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
20260610 10:10:31,114,4003,0.02,707,0,0.005,17.15,16.20,61.5,0.03,-0.03,17,20.99,-28,16.20,18.29,17.98,18.23,16.56,17.12,nan,nan,nan,-51.19,nan,17.25,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,608.857,0.326
20260610 10:10:32,115,4003,0.20,702,1,0.005,17.15,16.23,61.5,0.03,-0.03,17,20.99,-28,16.20,18.30,17.98,18.24,16.31,17.12,nan,nan,nan,-51.12,nan,17.00,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,610.637,0.326
20260610 10:10:33,116,4003,0.20,705,1,0.004,17.15,16.23,61.5,0.03,-0.03,17,21.08,-28,16.20,18.30,17.99,18.24,16.50,17.12,nan,nan,nan,-51.25,nan,17.06,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,614.197,0.326
20260610 10:10:34,117,4003,0.20,705,1,0.002,17.15,16.23,61.5,0.03,-0.03,17,20.99,-28,16.20,18.30,17.99,18.24,16.56,17.12,nan,nan,nan,-51.25,nan,17.25,-0.373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.230,0.326
20260610 10:10:35,118,4003,0.20,704,0,0.011,17.15,16.20,61.5,0.03,-0.03,17,20.99,-28,16.20,18.30,17.99,18.23,16.50,17.38,nan,nan,nan,-51.25,nan,17.06,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,607.077,0.326
20260610 10:10:36,119,4003,0.20,699,0,0.009,17.15,16.23,61.5,0.03,-0.03,17,20.99,-31,16.20,18.31,17.99,18.24,16.56,17.12,nan,nan,nan,-51.19,nan,17.06,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,608.264,0.326
20260610 10:10:37,120,4003,0.39,696,0,-0.003,17.15,16.23,61.5,0.03,-0.03,17,20.99,-31,16.20,18.31,18.00,18.25,16.56,17.12,nan,nan,nan,-51.25,nan,17.06,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
20260610 10:10:38,121,4003,0.39,700,0,0.006,17.15,16.23,61.5,0.03,-0.03,17,20.99,-31,16.20,18.32,18.00,18.24,16.38,17.19,nan,nan,nan,-51.25,nan,17.31,-0.378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
20260610 10:10:39,122,4003,0.20,704,0,0.000,17.15,16.23,61.5,0.03,-0.03,17,20.99,-31,16.20,18.31,18.00,18.24,16.50,17.12,nan,nan,nan,-51.25,nan,17.00,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,608.857,0.326
20260610 10:10:40,123,4003,0.20,707,0,-0.011,17.15,16.23,61.5,0.03,-0.03,17,20.90,-31,16.20,18.31,18.00,18.24,16.69,17.12,nan,nan,nan,-51.25,nan,17.06,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,607.670,0.326
20260610 10:10:41,124,4003,0.20,705,0,-0.003,17.15,16.23,61.5,0.03,-0.03,17,20.99,-41,16.20,18.32,18.01,18.24,16.56,17.19,nan,nan,nan,-51.25,nan,17.00,-0.378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
20260610 10:10:42,125,4003,0.20,707,0,-0.001,17.15,16.23,61.4,0.03,-0.03,17,20.99,-41,16.20,18.33,18.01,18.25,16.56,17.44,nan,nan,nan,-51.25,nan,17.25,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,614.197,0.326
20260610 10:10:43,126,4003,0.39,707,0,-0.001,17.15,16.23,61.4,0.03,-0.03,17,20.99,-41,16.20,18.33,18.01,18.25,16.50,17.44,nan,nan,nan,-51.25,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
